Run,Age,Assay Type,AvgSpotLen,Bases,BIOMATERIAL_PROVIDER,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ETHNICITY,Experiment,Instrument,isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,sex,SRA Study,tissue
SRR15476269,not collected,AMPLICON,7566,2043077,not applicable,PRJNA754842,SAMN20807705,Human,1607942,WALTER AND ELIZA HALL INSTITUTE,public,"bam,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",Melanesian,SRX11776565,Sequel,AR-031,m54042_190927_043336_AR-031_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-031,not collected,SRP332705,blood
SRR15476270,not collected,AMPLICON,7493,509543,not applicable,PRJNA754842,SAMN20807959,Human,411467,WALTER AND ELIZA HALL INSTITUTE,public,"run.zq,bam,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",Melanesian,SRX11776564,Sequel,AR-305,m54042_191116_205646_AR-305_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:27:00Z,1,AR-305,not collected,SRP332705,blood
SRR15476271,not collected,AMPLICON,6121,3654276,not applicable,PRJNA754842,SAMN20807959,Human,1735391,WALTER AND ELIZA HALL INSTITUTE,public,"bam,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",Melanesian,SRX11776563,Sequel,AR-305,m54042_191116_205646_AR-305_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:27:00Z,1,AR-305,not collected,SRP332705,blood
SRR15476272,not collected,AMPLICON,7262,297758,not applicable,PRJNA754842,SAMN20807958,Human,301270,WALTER AND ELIZA HALL INSTITUTE,public,"run.zq,bam,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",Melanesian,SRX11776562,Sequel,AR-304,m54042_191116_205646_AR-304_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-304,not collected,SRP332705,blood
SRR15476273,not collected,AMPLICON,6112,2708042,not applicable,PRJNA754842,SAMN20807958,Human,1365467,WALTER AND ELIZA HALL INSTITUTE,public,"run.zq,sra,bam","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",Melanesian,SRX11776561,Sequel,AR-304,m54042_191116_205646_AR-304_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:27:00Z,1,AR-304,not collected,SRP332705,blood
SRR15476274,not collected,AMPLICON,6858,301771,not applicable,PRJNA754842,SAMN20807957,Human,320414,WALTER AND ELIZA HALL INSTITUTE,public,"bam,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",Melanesian,SRX11776560,Sequel,AR-303,m54042_191116_205646_AR-303_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:27:00Z,1,AR-303,not collected,SRP332705,blood
SRR15476275,not collected,AMPLICON,6053,2839003,not applicable,PRJNA754842,SAMN20807957,Human,1428209,WALTER AND ELIZA HALL INSTITUTE,public,"bam,sra,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",Melanesian,SRX11776559,Sequel,AR-303,m54042_191116_205646_AR-303_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-303,not collected,SRP332705,blood
SRR15476276,not collected,AMPLICON,7458,156636,not applicable,PRJNA754842,SAMN20807956,Human,244961,WALTER AND ELIZA HALL INSTITUTE,public,"sra,bam","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",Melanesian,SRX11776558,Sequel,AR-302,m54042_191116_205646_AR-302_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-302,not collected,SRP332705,blood
SRR15476277,not collected,AMPLICON,6061,3400264,not applicable,PRJNA754842,SAMN20807956,Human,1708942,WALTER AND ELIZA HALL INSTITUTE,public,"sra,bam,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",Melanesian,SRX11776557,Sequel,AR-302,m54042_191116_205646_AR-302_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:27:00Z,1,AR-302,not collected,SRP332705,blood
SRR15476278,not collected,AMPLICON,7459,1186027,not applicable,PRJNA754842,SAMN20807955,Human,538301,WALTER AND ELIZA HALL INSTITUTE,public,"bam,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",Melanesian,SRX11776556,Sequel II,AR-301,m64123_210408_050021_AR-301_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:27:00Z,1,AR-301,not collected,SRP332705,blood
SRR15476279,not collected,AMPLICON,6196,6047656,not applicable,PRJNA754842,SAMN20807955,Human,1950932,WALTER AND ELIZA HALL INSTITUTE,public,"bam,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Melanesian,SRX11776555,Sequel II,AR-301,m64123_210408_050021_AR-301_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:27:00Z,1,AR-301,not collected,SRP332705,blood
SRR15476280,not collected,AMPLICON,6117,1645543,not applicable,PRJNA754842,SAMN20807705,Human,1114225,WALTER AND ELIZA HALL INSTITUTE,public,"sra,bam,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",Melanesian,SRX11776554,Sequel,AR-031,m54042_190927_043336_AR-031_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:27:00Z,1,AR-031,not collected,SRP332705,blood
SRR15476281,not collected,AMPLICON,7188,416931,not applicable,PRJNA754842,SAMN20807954,Human,364138,WALTER AND ELIZA HALL INSTITUTE,public,"run.zq,bam,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",Melanesian,SRX11776553,Sequel,AR-300,m54042_191116_205646_AR-300_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:27:00Z,1,AR-300,not collected,SRP332705,blood
SRR15476282,not collected,AMPLICON,5822,4914557,not applicable,PRJNA754842,SAMN20807954,Human,2318707,WALTER AND ELIZA HALL INSTITUTE,public,"run.zq,sra,bam","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",Melanesian,SRX11776552,Sequel,AR-300,m54042_191116_205646_AR-300_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:27:00Z,1,AR-300,not collected,SRP332705,blood
SRR15476283,not collected,AMPLICON,7563,695828,not applicable,PRJNA754842,SAMN20807953,Human,490172,WALTER AND ELIZA HALL INSTITUTE,public,"run.zq,sra,bam","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",Melanesian,SRX11776551,Sequel,AR-299,m54042_191116_205646_AR-299_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:27:00Z,1,AR-299,not collected,SRP332705,blood
SRR15476284,not collected,AMPLICON,6124,3968471,not applicable,PRJNA754842,SAMN20807953,Human,1960476,WALTER AND ELIZA HALL INSTITUTE,public,"run.zq,bam,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",Melanesian,SRX11776550,Sequel,AR-299,m54042_191116_205646_AR-299_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-299,not collected,SRP332705,blood
SRR15476285,not collected,AMPLICON,7522,90273,not applicable,PRJNA754842,SAMN20807952,Human,200973,WALTER AND ELIZA HALL INSTITUTE,public,"sra,run.zq,bam","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",Melanesian,SRX11776549,Sequel,AR-297,m54042_191116_205646_AR-297_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:27:00Z,1,AR-297,not collected,SRP332705,blood
SRR15476286,not collected,AMPLICON,6119,1052627,not applicable,PRJNA754842,SAMN20807952,Human,629094,WALTER AND ELIZA HALL INSTITUTE,public,"bam,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",Melanesian,SRX11776548,Sequel,AR-297,m54042_191116_205646_AR-297_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:27:00Z,1,AR-297,not collected,SRP332705,blood
SRR15476287,not collected,AMPLICON,7485,381774,not applicable,PRJNA754842,SAMN20807951,Human,373851,WALTER AND ELIZA HALL INSTITUTE,public,"sra,bam","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",Melanesian,SRX11776547,Sequel,AR-296,m54042_191116_205646_AR-296_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:27:00Z,1,AR-296,not collected,SRP332705,blood
SRR15476288,not collected,AMPLICON,6116,2581214,not applicable,PRJNA754842,SAMN20807951,Human,1324591,WALTER AND ELIZA HALL INSTITUTE,public,"bam,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",Melanesian,SRX11776546,Sequel,AR-296,m54042_191116_205646_AR-296_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:27:00Z,1,AR-296,not collected,SRP332705,blood
SRR15476289,not collected,AMPLICON,7483,591213,not applicable,PRJNA754842,SAMN20807950,Human,455390,WALTER AND ELIZA HALL INSTITUTE,public,"bam,run.zq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",Melanesian,SRX11776545,Sequel,AR-295,m54042_191116_205646_AR-295_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-295,not collected,SRP332705,blood
SRR15476290,not collected,AMPLICON,6121,3446515,not applicable,PRJNA754842,SAMN20807950,Human,1702421,WALTER AND ELIZA HALL INSTITUTE,public,"bam,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",Melanesian,SRX11776544,Sequel,AR-295,m54042_191116_205646_AR-295_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:27:00Z,1,AR-295,not collected,SRP332705,blood
SRR15476291,not collected,AMPLICON,6389,2856312,not applicable,PRJNA754842,SAMN20807704,Human,1380463,WALTER AND ELIZA HALL INSTITUTE,public,"sra,run.zq,bam","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",Melanesian,SRX11776543,Sequel,AR-030,m54042_190926_081310_AR-030_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-030,not collected,SRP332705,blood
SRR15476292,not collected,AMPLICON,7506,405337,not applicable,PRJNA754842,SAMN20807949,Human,359482,WALTER AND ELIZA HALL INSTITUTE,public,"bam,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",Melanesian,SRX11776542,Sequel,AR-294,m54042_191116_205646_AR-294_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-294,not collected,SRP332705,blood
SRR15476293,not collected,AMPLICON,6115,4507217,not applicable,PRJNA754842,SAMN20807949,Human,2131481,WALTER AND ELIZA HALL INSTITUTE,public,"bam,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",Melanesian,SRX11776541,Sequel,AR-294,m54042_191116_205646_AR-294_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-294,not collected,SRP332705,blood
SRR15476294,not collected,AMPLICON,7459,581846,not applicable,PRJNA754842,SAMN20807948,Human,443293,WALTER AND ELIZA HALL INSTITUTE,public,"run.zq,sra,bam","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",Melanesian,SRX11776540,Sequel,AR-293,m54042_191116_205646_AR-293_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:27:00Z,1,AR-293,not collected,SRP332705,blood
SRR15476295,not collected,AMPLICON,6122,3612180,not applicable,PRJNA754842,SAMN20807948,Human,1768220,WALTER AND ELIZA HALL INSTITUTE,public,"sra,bam","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",Melanesian,SRX11776539,Sequel,AR-293,m54042_191116_205646_AR-293_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:27:00Z,1,AR-293,not collected,SRP332705,blood
SRR15476296,not collected,AMPLICON,7547,566049,not applicable,PRJNA754842,SAMN20807947,Human,451840,WALTER AND ELIZA HALL INSTITUTE,public,"bam,run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",Melanesian,SRX11776538,Sequel,AR-292,m54042_191116_205646_AR-292_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-292,not collected,SRP332705,blood
SRR15476297,not collected,AMPLICON,6121,2393531,not applicable,PRJNA754842,SAMN20807947,Human,1201270,WALTER AND ELIZA HALL INSTITUTE,public,"bam,sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Melanesian,SRX11776537,Sequel,AR-292,m54042_191116_205646_AR-292_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:27:00Z,1,AR-292,not collected,SRP332705,blood
SRR15476298,not collected,AMPLICON,7495,434716,not applicable,PRJNA754842,SAMN20807946,Human,386400,WALTER AND ELIZA HALL INSTITUTE,public,"sra,run.zq,bam","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",Melanesian,SRX11776536,Sequel,AR-291,m54042_191116_205646_AR-291_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-291,not collected,SRP332705,blood
SRR15476299,not collected,AMPLICON,6111,2199983,not applicable,PRJNA754842,SAMN20807946,Human,1175210,WALTER AND ELIZA HALL INSTITUTE,public,"bam,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",Melanesian,SRX11776535,Sequel,AR-291,m54042_191116_205646_AR-291_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-291,not collected,SRP332705,blood
SRR15476300,not collected,AMPLICON,7449,275646,not applicable,PRJNA754842,SAMN20807945,Human,298817,WALTER AND ELIZA HALL INSTITUTE,public,"bam,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",Melanesian,SRX11776534,Sequel,AR-290,m54042_191116_205646_AR-290_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-290,not collected,SRP332705,blood
SRR15476301,not collected,AMPLICON,6121,1542627,not applicable,PRJNA754842,SAMN20807945,Human,869263,WALTER AND ELIZA HALL INSTITUTE,public,"sra,run.zq,bam","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",Melanesian,SRX11776533,Sequel,AR-290,m54042_191116_205646_AR-290_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-290,not collected,SRP332705,blood
SRR15476302,not collected,AMPLICON,6043,14099457,not applicable,PRJNA754842,SAMN20807704,Human,5616393,WALTER AND ELIZA HALL INSTITUTE,public,"run.zq,sra,bam","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",Melanesian,SRX11776532,Sequel,AR-030,m54042_190926_081310_AR-030_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-030,not collected,SRP332705,blood
SRR15476303,not collected,AMPLICON,7334,234692,not applicable,PRJNA754842,SAMN20807806,Human,249154,WALTER AND ELIZA HALL INSTITUTE,public,"sra,run.zq,bam","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",Melanesian,SRX11776531,Sequel,AR-137,m54042_191115_043102_AR-137_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-137,not collected,SRP332705,blood
SRR15476304,not collected,AMPLICON,7575,2393811,not applicable,PRJNA754842,SAMN20807689,Human,1299068,WALTER AND ELIZA HALL INSTITUTE,public,"sra,run.zq,bam","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",Melanesian,SRX11776530,Sequel,AR-014,m54042_190926_081310_AR-014_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-014,not collected,SRP332705,blood
SRR15476305,not collected,AMPLICON,6084,1527127,not applicable,PRJNA754842,SAMN20807806,Human,758773,WALTER AND ELIZA HALL INSTITUTE,public,"sra,bam","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",Melanesian,SRX11776529,Sequel,AR-137,m54042_191115_043102_AR-137_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-137,not collected,SRP332705,blood
SRR15476306,not collected,AMPLICON,7586,326235,not applicable,PRJNA754842,SAMN20807805,Human,298334,WALTER AND ELIZA HALL INSTITUTE,public,"bam,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",Melanesian,SRX11776528,Sequel,AR-136,m54042_191115_043102_AR-136_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-136,not collected,SRP332705,blood
SRR15476307,not collected,AMPLICON,6113,1076024,not applicable,PRJNA754842,SAMN20807805,Human,573903,WALTER AND ELIZA HALL INSTITUTE,public,"sra,bam,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",Melanesian,SRX11776527,Sequel,AR-136,m54042_191115_043102_AR-136_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-136,not collected,SRP332705,blood
SRR15476308,not collected,AMPLICON,7412,1993966,not applicable,PRJNA754842,SAMN20807804,Human,1111580,WALTER AND ELIZA HALL INSTITUTE,public,"sra,bam,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",Melanesian,SRX11776526,Sequel,AR-135,m54042_190928_112019_AR-135_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-135,not collected,SRP332705,blood
SRR15476309,not collected,AMPLICON,5964,6876696,not applicable,PRJNA754842,SAMN20807804,Human,2970752,WALTER AND ELIZA HALL INSTITUTE,public,"sra,run.zq,bam","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",Melanesian,SRX11776525,Sequel,AR-135,m54042_190928_112019_AR-135_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-135,not collected,SRP332705,blood
SRR15476310,not collected,AMPLICON,7628,1190067,not applicable,PRJNA754842,SAMN20807803,Human,706244,WALTER AND ELIZA HALL INSTITUTE,public,"sra,run.zq,bam","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Melanesian,SRX11776524,Sequel,AR-133,m54042_190928_112019_AR-133_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-133,not collected,SRP332705,blood
SRR15476311,not collected,AMPLICON,6096,5986525,not applicable,PRJNA754842,SAMN20807803,Human,2787776,WALTER AND ELIZA HALL INSTITUTE,public,"run.zq,bam,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",Melanesian,SRX11776523,Sequel,AR-133,m54042_190928_112019_AR-133_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-133,not collected,SRP332705,blood
SRR15476312,not collected,AMPLICON,7506,975903,not applicable,PRJNA754842,SAMN20807802,Human,614778,WALTER AND ELIZA HALL INSTITUTE,public,"sra,bam,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",Melanesian,SRX11776522,Sequel,AR-132,m54042_190928_112019_AR-132_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-132,not collected,SRP332705,blood
SRR15476313,not collected,AMPLICON,6090,3989589,not applicable,PRJNA754842,SAMN20807802,Human,1826209,WALTER AND ELIZA HALL INSTITUTE,public,"run.zq,sra,bam","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",Melanesian,SRX11776521,Sequel,AR-132,m54042_190928_112019_AR-132_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-132,not collected,SRP332705,blood
SRR15476314,not collected,AMPLICON,7469,1994321,not applicable,PRJNA754842,SAMN20807801,Human,1080943,WALTER AND ELIZA HALL INSTITUTE,public,"sra,run.zq,bam","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",Melanesian,SRX11776520,Sequel,AR-131,m54042_190928_112019_AR-131_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-131,not collected,SRP332705,blood
SRR15476315,not collected,AMPLICON,6064,8811733,not applicable,PRJNA754842,SAMN20807689,Human,3515107,WALTER AND ELIZA HALL INSTITUTE,public,"run.zq,bam,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",Melanesian,SRX11776519,Sequel,AR-014,m54042_190926_081310_AR-014_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-014,not collected,SRP332705,blood
SRR15476316,not collected,AMPLICON,6101,7352706,not applicable,PRJNA754842,SAMN20807801,Human,3269506,WALTER AND ELIZA HALL INSTITUTE,public,"sra,bam","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",Melanesian,SRX11776518,Sequel,AR-131,m54042_190928_112019_AR-131_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-131,not collected,SRP332705,blood
SRR15476317,not collected,AMPLICON,7603,1551078,not applicable,PRJNA754842,SAMN20807800,Human,927021,WALTER AND ELIZA HALL INSTITUTE,public,"sra,bam","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",Melanesian,SRX11776517,Sequel,AR-130,m54042_190928_112019_AR-130_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-130,not collected,SRP332705,blood
SRR15476318,not collected,AMPLICON,6116,5743004,not applicable,PRJNA754842,SAMN20807800,Human,2618018,WALTER AND ELIZA HALL INSTITUTE,public,"sra,run.zq,bam","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",Melanesian,SRX11776516,Sequel,AR-130,m54042_190928_112019_AR-130_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-130,not collected,SRP332705,blood
SRR15476319,not collected,AMPLICON,7614,3053574,not applicable,PRJNA754842,SAMN20807799,Human,1719003,WALTER AND ELIZA HALL INSTITUTE,public,"sra,run.zq,bam","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",Melanesian,SRX11776515,Sequel,AR-129,m54042_190928_112019_AR-129_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-129,not collected,SRP332705,blood
SRR15476320,not collected,AMPLICON,6088,6794614,not applicable,PRJNA754842,SAMN20807799,Human,3230645,WALTER AND ELIZA HALL INSTITUTE,public,"run.zq,bam,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",Melanesian,SRX11776514,Sequel,AR-129,m54042_190928_112019_AR-129_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-129,not collected,SRP332705,blood
SRR15476321,not collected,AMPLICON,7492,501997,not applicable,PRJNA754842,SAMN20807798,Human,364831,WALTER AND ELIZA HALL INSTITUTE,public,"bam,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Melanesian,SRX11776513,Sequel,AR-128,m54042_191115_043102_AR-128_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-128,not collected,SRP332705,blood
SRR15476322,not collected,AMPLICON,6100,2208472,not applicable,PRJNA754842,SAMN20807798,Human,909471,WALTER AND ELIZA HALL INSTITUTE,public,"sra,run.zq,bam","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",Melanesian,SRX11776512,Sequel,AR-128,m54042_191115_043102_AR-128_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-128,not collected,SRP332705,blood
